device_id,ts,temp_c,humidity,region
dev-3,2024-03-19T04:00:00,19.75,46.4,eu
dev-3,2024-03-19T06:00:00,20.15,46.6,eu
dev-3,2024-03-19T08:00:00,20.55,46.8,eu
dev-3,2024-03-19T10:00:00,20.95,47.0,eu
dev-3,2024-03-19T12:00:00,21.35,47.2,eu
dev-3,2024-03-19T14:00:00,21.75,47.4,eu
dev-3,2024-03-19T16:00:00,22.15,47.6,eu
dev-3,2024-03-19T18:00:00,22.55,47.8,eu
dev-3,2024-03-19T20:00:00,22.95,48.0,eu
dev-3,2024-03-19T22:00:00,23.35,48.2,eu
dev-3,2024-03-20T00:00:00,19.0,46.0,eu
dev-3,2024-03-20T02:00:00,19.4,46.2,eu
dev-3,2024-03-20T04:00:00,19.8,46.4,eu
dev-3,2024-03-20T06:00:00,20.2,46.6,eu
dev-3,2024-03-20T08:00:00,20.6,46.8,eu
dev-3,2024-03-20T10:00:00,21.0,47.0,eu
dev-3,2024-03-20T12:00:00,21.4,47.2,eu
dev-3,2024-03-20T14:00:00,21.8,47.4,eu
dev-3,2024-03-20T16:00:00,22.2,47.6,eu
dev-3,2024-03-20T18:00:00,22.6,47.8,eu
dev-3,2024-03-20T20:00:00,23.0,48.0,eu
dev-3,2024-03-20T22:00:00,23.4,48.2,eu
dev-3,2024-03-21T00:00:00,19.05,46.0,eu
dev-3,2024-03-21T02:00:00,19.45,46.2,eu
dev-3,2024-03-21T04:00:00,19.85,46.4,eu
dev-3,2024-03-21T06:00:00,20.25,46.6,eu
dev-3,2024-03-21T08:00:00,20.65,46.8,eu
dev-3,2024-03-21T10:00:00,21.05,47.0,eu
dev-3,2024-03-21T12:00:00,21.45,47.2,eu
dev-3,2024-03-21T14:00:00,21.85,47.4,eu
dev-3,2024-03-21T16:00:00,22.25,47.6,eu
dev-3,2024-03-21T18:00:00,22.65,47.8,eu
dev-3,2024-03-21T20:00:00,23.05,48.0,eu
dev-3,2024-03-21T22:00:00,23.45,48.2,eu
dev-3,2024-03-22T00:00:00,19.1,46.0,eu
dev-3,2024-03-22T02:00:00,19.5,46.2,eu
dev-3,2024-03-22T04:00:00,19.9,46.4,eu
dev-3,2024-03-22T06:00:00,20.3,46.6,eu
dev-3,2024-03-22T08:00:00,20.7,46.8,eu
dev-3,2024-03-22T10:00:00,21.1,47.0,eu
dev-3,2024-03-22T12:00:00,21.5,47.2,eu
dev-3,2024-03-22T14:00:00,21.9,47.4,eu
dev-3,2024-03-22T16:00:00,22.3,47.6,eu
dev-3,2024-03-22T18:00:00,22.7,47.8,eu
dev-3,2024-03-22T20:00:00,23.1,48.0,eu
dev-3,2024-03-22T22:00:00,23.5,48.2,eu
dev-3,2024-03-23T00:00:00,19.15,46.0,eu
dev-3,2024-03-23T02:00:00,19.55,46.2,eu
dev-3,2024-03-23T04:00:00,19.95,46.4,eu
dev-3,2024-03-23T06:00:00,20.35,46.6,eu
dev-3,2024-03-23T08:00:00,20.75,46.8,eu
dev-3,2024-03-23T10:00:00,21.15,47.0,eu
dev-3,2024-03-23T12:00:00,21.55,47.2,eu
dev-3,2024-03-23T14:00:00,21.95,47.4,eu
dev-3,2024-03-23T16:00:00,22.35,47.6,eu
dev-3,2024-03-23T18:00:00,22.75,47.8,eu
dev-3,2024-03-23T20:00:00,23.15,48.0,eu
dev-3,2024-03-23T22:00:00,23.55,48.2,eu
dev-3,2024-03-24T00:00:00,19.2,46.0,eu
dev-3,2024-03-24T02:00:00,19.6,46.2,eu
dev-3,2024-03-24T04:00:00,20.0,46.4,eu
dev-3,2024-03-24T06:00:00,20.4,46.6,eu
dev-3,2024-03-24T08:00:00,20.8,46.8,eu
dev-3,2024-03-24T10:00:00,21.2,47.0,eu
dev-3,2024-03-24T12:00:00,21.6,47.2,eu
dev-3,2024-03-24T14:00:00,22.0,47.4,eu
dev-3,2024-03-24T16:00:00,22.4,47.6,eu
dev-3,2024-03-24T18:00:00,22.8,47.8,eu
dev-3,2024-03-24T20:00:00,23.2,48.0,eu
dev-3,2024-03-24T22:00:00,23.6,48.2,eu
dev-3,2024-03-25T00:00:00,19.25,46.0,eu
dev-3,2024-03-25T02:00:00,19.65,46.2,eu
dev-3,2024-03-25T04:00:00,20.05,46.4,eu
dev-3,2024-03-25T06:00:00,20.45,46.6,eu
dev-3,2024-03-25T08:00:00,20.85,46.8,eu
dev-3,2024-03-25T10:00:00,21.25,47.0,eu
dev-3,2024-03-25T12:00:00,21.65,47.2,eu
dev-3,2024-03-25T14:00:00,22.05,47.4,eu
dev-3,2024-03-25T16:00:00,22.45,47.6,eu
dev-3,2024-03-25T18:00:00,22.85,47.8,eu
dev-3,2024-03-25T20:00:00,23.25,48.0,eu
dev-3,2024-03-25T22:00:00,23.65,48.2,eu
dev-3,2024-03-26T00:00:00,19.3,46.0,eu
dev-3,2024-03-26T02:00:00,19.7,46.2,eu
dev-3,2024-03-26T04:00:00,20.1,46.4,eu
dev-3,2024-03-26T06:00:00,20.5,46.6,eu
dev-3,2024-03-26T08:00:00,20.9,46.8,eu
dev-3,2024-03-26T10:00:00,21.3,47.0,eu
dev-3,2024-03-26T12:00:00,21.7,47.2,eu
dev-3,2024-03-26T14:00:00,22.1,47.4,eu
dev-3,2024-03-26T16:00:00,22.5,47.6,eu
dev-3,2024-03-26T18:00:00,22.9,47.8,eu
dev-3,2024-03-26T20:00:00,23.3,48.0,eu
dev-3,2024-03-26T22:00:00,23.7,48.2,eu
dev-3,2024-03-27T00:00:00,19.35,46.0,eu
dev-3,2024-03-27T02:00:00,19.75,46.2,eu
dev-3,2024-03-27T04:00:00,20.15,46.4,eu
dev-3,2024-03-27T06:00:00,20.55,46.6,eu
dev-3,2024-03-27T08:00:00,20.95,46.8,eu
dev-3,2024-03-27T10:00:00,21.35,47.0,eu
dev-3,2024-03-27T12:00:00,21.75,47.2,eu
dev-3,2024-03-27T14:00:00,22.15,47.4,eu
dev-3,2024-03-27T16:00:00,22.55,47.6,eu
dev-3,2024-03-27T18:00:00,22.95,47.8,eu
dev-3,2024-03-27T20:00:00,23.35,48.0,eu
dev-3,2024-03-27T22:00:00,23.75,48.2,eu
dev-3,2024-03-28T00:00:00,19.4,46.0,eu
dev-3,2024-03-28T02:00:00,19.8,46.2,eu
dev-3,2024-03-28T04:00:00,20.2,46.4,eu
dev-3,2024-03-28T06:00:00,20.6,46.6,eu
dev-3,2024-03-28T08:00:00,21.0,46.8,eu
dev-3,2024-03-28T10:00:00,21.4,47.0,eu
dev-3,2024-03-28T12:00:00,21.8,47.2,eu
dev-3,2024-03-28T14:00:00,22.2,47.4,eu
dev-3,2024-03-28T16:00:00,22.6,47.6,eu
dev-3,2024-03-28T18:00:00,23.0,47.8,eu
dev-3,2024-03-28T20:00:00,23.4,48.0,eu
dev-3,2024-03-28T22:00:00,23.8,48.2,eu
dev-3,2024-03-29T00:00:00,19.45,46.0,eu
dev-3,2024-03-29T02:00:00,19.85,46.2,eu
dev-3,2024-03-29T04:00:00,20.25,46.4,eu
dev-3,2024-03-29T06:00:00,20.65,46.6,eu
dev-3,2024-03-29T08:00:00,21.05,46.8,eu
dev-3,2024-03-29T10:00:00,21.45,47.0,eu
dev-3,2024-03-29T12:00:00,21.85,47.2,eu
dev-3,2024-03-29T14:00:00,22.25,47.4,eu
dev-3,2024-03-29T16:00:00,22.65,47.6,eu
dev-3,2024-03-29T18:00:00,23.05,47.8,eu
dev-3,2024-03-29T20:00:00,23.45,48.0,eu
dev-3,2024-03-29T22:00:00,23.85,48.2,eu
dev-3,2024-03-30T00:00:00,19.5,46.0,eu
dev-3,2024-03-30T02:00:00,19.9,46.2,eu
dev-3,2024-03-30T04:00:00,20.3,46.4,eu
dev-3,2024-03-30T06:00:00,20.7,46.6,eu
dev-3,2024-03-30T08:00:00,21.1,46.8,eu
dev-3,2024-03-30T10:00:00,21.5,47.0,eu
dev-3,2024-03-30T12:00:00,21.9,47.2,eu
dev-3,2024-03-30T14:00:00,22.3,47.4,eu
dev-3,2024-03-30T16:00:00,22.7,47.6,eu
dev-3,2024-03-30T18:00:00,23.1,47.8,eu
dev-3,2024-03-30T20:00:00,23.5,48.0,eu
dev-3,2024-03-30T22:00:00,23.9,48.2,eu
dev-4,2024-03-01T00:00:00,19.05,48.0,apac
dev-4,2024-03-01T02:00:00,19.45,48.2,apac
dev-4,2024-03-01T04:00:00,19.85,48.4,apac
dev-4,2024-03-01T06:00:00,20.25,48.6,apac
dev-4,2024-03-01T08:00:00,20.65,48.8,apac
dev-4,2024-03-01T10:00:00,21.05,49.0,apac
dev-4,2024-03-01T12:00:00,21.45,49.2,apac
dev-4,2024-03-01T14:00:00,21.85,49.4,apac
dev-4,2024-03-01T16:00:00,22.25,49.6,apac
dev-4,2024-03-01T18:00:00,22.65,49.8,apac
dev-4,2024-03-01T20:00:00,23.05,50.0,apac
dev-4,2024-03-01T22:00:00,23.45,50.2,apac
dev-4,2024-03-02T00:00:00,19.1,48.0,apac
dev-4,2024-03-02T02:00:00,19.5,48.2,apac
dev-4,2024-03-02T04:00:00,19.9,48.4,apac
dev-4,2024-03-02T06:00:00,20.3,48.6,apac
dev-4,2024-03-02T08:00:00,20.7,48.8,apac
dev-4,2024-03-02T10:00:00,21.1,49.0,apac
dev-4,2024-03-02T12:00:00,21.5,49.2,apac
dev-4,2024-03-02T14:00:00,21.9,49.4,apac
dev-4,2024-03-02T16:00:00,22.3,49.6,apac
dev-4,2024-03-02T18:00:00,22.7,49.8,apac
dev-4,2024-03-02T20:00:00,23.1,50.0,apac
dev-4,2024-03-02T22:00:00,23.5,50.2,apac
dev-4,2024-03-03T00:00:00,19.15,48.0,apac
dev-4,2024-03-03T02:00:00,19.55,48.2,apac
dev-4,2024-03-03T04:00:00,19.95,48.4,apac
dev-4,2024-03-03T06:00:00,20.35,48.6,apac
dev-4,2024-03-03T08:00:00,20.75,48.8,apac
dev-4,2024-03-03T10:00:00,21.15,49.0,apac
dev-4,2024-03-03T12:00:00,21.55,49.2,apac
dev-4,2024-03-03T14:00:00,21.95,49.4,apac
dev-4,2024-03-03T16:00:00,22.35,49.6,apac
dev-4,2024-03-03T18:00:00,22.75,49.8,apac
dev-4,2024-03-03T20:00:00,23.15,50.0,apac
dev-4,2024-03-03T22:00:00,23.55,50.2,apac
dev-4,2024-03-04T00:00:00,19.2,48.0,apac
dev-4,2024-03-04T02:00:00,19.6,48.2,apac
dev-4,2024-03-04T04:00:00,20.0,48.4,apac
dev-4,2024-03-04T06:00:00,20.4,48.6,apac
dev-4,2024-03-04T08:00:00,20.8,48.8,apac
dev-4,2024-03-04T10:00:00,21.2,49.0,apac
dev-4,2024-03-04T12:00:00,21.6,49.2,apac
dev-4,2024-03-04T14:00:00,22.0,49.4,apac
dev-4,2024-03-04T16:00:00,22.4,49.6,apac
dev-4,2024-03-04T18:00:00,22.8,49.8,apac
dev-4,2024-03-04T20:00:00,23.2,50.0,apac
dev-4,2024-03-04T22:00:00,23.6,50.2,apac
dev-4,2024-03-05T00:00:00,19.25,48.0,apac
dev-4,2024-03-05T02:00:00,19.65,48.2,apac
dev-4,2024-03-05T04:00:00,20.05,48.4,apac
dev-4,2024-03-05T06:00:00,20.45,48.6,apac
dev-4,2024-03-05T08:00:00,20.85,48.8,apac
dev-4,2024-03-05T10:00:00,21.25,49.0,apac
dev-4,2024-03-05T12:00:00,21.65,49.2,apac
dev-4,2024-03-05T14:00:00,22.05,49.4,apac
dev-4,2024-03-05T16:00:00,22.45,49.6,apac
dev-4,2024-03-05T18:00:00,22.85,49.8,apac
dev-4,2024-03-05T20:00:00,23.25,50.0,apac
dev-4,2024-03-05T22:00:00,23.65,50.2,apac
dev-4,2024-03-06T00:00:00,19.3,48.0,apac
dev-4,2024-03-06T02:00:00,19.7,48.2,apac
dev-4,2024-03-06T04:00:00,20.1,48.4,apac
dev-4,2024-03-06T06:00:00,20.5,48.6,apac
dev-4,2024-03-06T08:00:00,20.9,48.8,apac
dev-4,2024-03-06T10:00:00,21.3,49.0,apac
dev-4,2024-03-06T12:00:00,21.7,49.2,apac
dev-4,2024-03-06T14:00:00,22.1,49.4,apac
dev-4,2024-03-06T16:00:00,22.5,49.6,apac
dev-4,2024-03-06T18:00:00,22.9,49.8,apac
dev-4,2024-03-06T20:00:00,23.3,50.0,apac
dev-4,2024-03-06T22:00:00,23.7,50.2,apac
dev-4,2024-03-07T00:00:00,19.35,48.0,apac
dev-4,2024-03-07T02:00:00,19.75,48.2,apac
dev-4,2024-03-07T04:00:00,20.15,48.4,apac
dev-4,2024-03-07T06:00:00,20.55,48.6,apac
dev-4,2024-03-07T08:00:00,20.95,48.8,apac
dev-4,2024-03-07T10:00:00,21.35,49.0,apac
dev-4,2024-03-07T12:00:00,21.75,49.2,apac
dev-4,2024-03-07T14:00:00,22.15,49.4,apac
dev-4,2024-03-07T16:00:00,22.55,49.6,apac
dev-4,2024-03-07T18:00:00,22.95,49.8,apac
dev-4,2024-03-07T20:00:00,23.35,50.0,apac
dev-4,2024-03-07T22:00:00,23.75,50.2,apac
dev-4,2024-03-08T00:00:00,19.4,48.0,apac
dev-4,2024-03-08T02:00:00,19.8,48.2,apac
dev-4,2024-03-08T04:00:00,20.2,48.4,apac
dev-4,2024-03-08T06:00:00,20.6,48.6,apac
dev-4,2024-03-08T08:00:00,21.0,48.8,apac
dev-4,2024-03-08T10:00:00,21.4,49.0,apac
dev-4,2024-03-08T12:00:00,21.8,49.2,apac
dev-4,2024-03-08T14:00:00,22.2,49.4,apac
dev-4,2024-03-08T16:00:00,22.6,49.6,apac
dev-4,2024-03-08T18:00:00,23.0,49.8,apac
dev-4,2024-03-08T20:00:00,23.4,50.0,apac
dev-4,2024-03-08T22:00:00,23.8,50.2,apac
dev-4,2024-03-09T00:00:00,19.45,48.0,apac
dev-4,2024-03-09T02:00:00,19.85,48.2,apac
dev-4,2024-03-09T04:00:00,20.25,48.4,apac
dev-4,2024-03-09T06:00:00,20.65,48.6,apac
dev-4,2024-03-09T08:00:00,21.05,48.8,apac
dev-4,2024-03-09T10:00:00,21.45,49.0,apac
dev-4,2024-03-09T12:00:00,21.85,49.2,apac
dev-4,2024-03-09T14:00:00,22.25,49.4,apac
dev-4,2024-03-09T16:00:00,22.65,49.6,apac
dev-4,2024-03-09T18:00:00,23.05,49.8,apac
dev-4,2024-03-09T20:00:00,23.45,50.0,apac
dev-4,2024-03-09T22:00:00,23.85,50.2,apac
dev-4,2024-03-10T00:00:00,19.5,48.0,apac
dev-4,2024-03-10T02:00:00,19.9,48.2,apac
dev-4,2024-03-10T04:00:00,20.3,48.4,apac
dev-4,2024-03-10T06:00:00,20.7,48.6,apac
dev-4,2024-03-10T08:00:00,21.1,48.8,apac
dev-4,2024-03-10T10:00:00,21.5,49.0,apac
dev-4,2024-03-10T12:00:00,21.9,49.2,apac
dev-4,2024-03-10T14:00:00,22.3,49.4,apac
dev-4,2024-03-10T16:00:00,22.7,49.6,apac
dev-4,2024-03-10T18:00:00,23.1,49.8,apac
dev-4,2024-03-10T20:00:00,23.5,50.0,apac
dev-4,2024-03-10T22:00:00,23.9,50.2,apac
dev-4,2024-03-11T00:00:00,19.55,48.0,apac
dev-4,2024-03-11T02:00:00,19.95,48.2,apac
dev-4,2024-03-11T04:00:00,20.35,48.4,apac
dev-4,2024-03-11T06:00:00,20.75,48.6,apac
dev-4,2024-03-11T08:00:00,21.15,48.8,apac
dev-4,2024-03-11T10:00:00,21.55,49.0,apac
dev-4,2024-03-11T12:00:00,21.95,49.2,apac
dev-4,2024-03-11T14:00:00,22.35,49.4,apac
dev-4,2024-03-11T16:00:00,22.75,49.6,apac
dev-4,2024-03-11T18:00:00,23.15,49.8,apac
dev-4,2024-03-11T20:00:00,23.55,50.0,apac
dev-4,2024-03-11T22:00:00,23.95,50.2,apac
dev-4,2024-03-12T00:00:00,19.6,48.0,apac
dev-4,2024-03-12T02:00:00,20.0,48.2,apac
dev-4,2024-03-12T04:00:00,20.4,48.4,apac
dev-4,2024-03-12T06:00:00,20.8,48.6,apac
dev-4,2024-03-12T08:00:00,21.2,48.8,apac
dev-4,2024-03-12T10:00:00,21.6,49.0,apac
dev-4,2024-03-12T12:00:00,22.0,49.2,apac
dev-4,2024-03-12T14:00:00,22.4,49.4,apac
dev-4,2024-03-12T16:00:00,22.8,49.6,apac
dev-4,2024-03-12T18:00:00,23.2,49.8,apac
dev-4,2024-03-12T20:00:00,23.6,50.0,apac
dev-4,2024-03-12T22:00:00,24.0,50.2,apac
dev-4,2024-03-13T00:00:00,19.65,48.0,apac
dev-4,2024-03-13T02:00:00,20.05,48.2,apac
dev-4,2024-03-13T04:00:00,20.45,48.4,apac
dev-4,2024-03-13T06:00:00,20.85,48.6,apac
dev-4,2024-03-13T08:00:00,21.25,48.8,apac
dev-4,2024-03-13T10:00:00,21.65,49.0,apac
dev-4,2024-03-13T12:00:00,22.05,49.2,apac
dev-4,2024-03-13T14:00:00,22.45,49.4,apac
dev-4,2024-03-13T16:00:00,22.85,49.6,apac
dev-4,2024-03-13T18:00:00,23.25,49.8,apac
dev-4,2024-03-13T20:00:00,23.65,50.0,apac
dev-4,2024-03-13T22:00:00,24.05,50.2,apac
dev-4,2024-03-14T00:00:00,19.7,48.0,apac
dev-4,2024-03-14T02:00:00,20.1,48.2,apac
dev-4,2024-03-14T04:00:00,20.5,48.4,apac
dev-4,2024-03-14T06:00:00,20.9,48.6,apac
dev-4,2024-03-14T08:00:00,21.3,48.8,apac
dev-4,2024-03-14T10:00:00,21.7,49.0,apac
dev-4,2024-03-14T12:00:00,22.1,49.2,apac
dev-4,2024-03-14T14:00:00,22.5,49.4,apac
dev-4,2024-03-14T16:00:00,22.9,49.6,apac
dev-4,2024-03-14T18:00:00,23.3,49.8,apac
dev-4,2024-03-14T20:00:00,23.7,50.0,apac
dev-4,2024-03-14T22:00:00,24.1,50.2,apac
dev-4,2024-03-15T00:00:00,19.75,48.0,apac
dev-4,2024-03-15T02:00:00,20.15,48.2,apac
dev-4,2024-03-15T04:00:00,20.55,48.4,apac
dev-4,2024-03-15T06:00:00,20.95,48.6,apac
dev-4,2024-03-15T08:00:00,21.35,48.8,apac
dev-4,2024-03-15T10:00:00,21.75,49.0,apac
dev-4,2024-03-15T12:00:00,22.15,49.2,apac
dev-4,2024-03-15T14:00:00,22.55,49.4,apac
dev-4,2024-03-15T16:00:00,22.95,49.6,apac
dev-4,2024-03-15T18:00:00,23.35,49.8,apac
dev-4,2024-03-15T20:00:00,23.75,50.0,apac
dev-4,2024-03-15T22:00:00,24.15,50.2,apac
dev-4,2024-03-16T00:00:00,19.8,48.0,apac
dev-4,2024-03-16T02:00:00,20.2,48.2,apac
dev-4,2024-03-16T04:00:00,20.6,48.4,apac
dev-4,2024-03-16T06:00:00,21.0,48.6,apac
dev-4,2024-03-16T08:00:00,21.4,48.8,apac
dev-4,2024-03-16T10:00:00,21.8,49.0,apac
dev-4,2024-03-16T12:00:00,22.2,49.2,apac
dev-4,2024-03-16T14:00:00,22.6,49.4,apac
dev-4,2024-03-16T16:00:00,23.0,49.6,apac
dev-4,2024-03-16T18:00:00,23.4,49.8,apac
dev-4,2024-03-16T20:00:00,23.8,50.0,apac
dev-4,2024-03-16T22:00:00,24.2,50.2,apac
dev-4,2024-03-17T00:00:00,19.85,48.0,apac
dev-4,2024-03-17T02:00:00,20.25,48.2,apac
dev-4,2024-03-17T04:00:00,20.65,48.4,apac
dev-4,2024-03-17T06:00:00,21.05,48.6,apac
dev-4,2024-03-17T08:00:00,21.45,48.8,apac
dev-4,2024-03-17T10:00:00,21.85,49.0,apac
dev-4,2024-03-17T12:00:00,22.25,49.2,apac
dev-4,2024-03-17T14:00:00,22.65,49.4,apac
dev-4,2024-03-17T16:00:00,23.05,49.6,apac
dev-4,2024-03-17T18:00:00,23.45,49.8,apac
dev-4,2024-03-17T20:00:00,23.85,50.0,apac
dev-4,2024-03-17T22:00:00,24.25,50.2,apac
dev-4,2024-03-18T00:00:00,19.9,48.0,apac
dev-4,2024-03-18T02:00:00,20.3,48.2,apac
dev-4,2024-03-18T04:00:00,20.7,48.4,apac
dev-4,2024-03-18T06:00:00,21.1,48.6,apac
dev-4,2024-03-18T08:00:00,21.5,48.8,apac
dev-4,2024-03-18T10:00:00,21.9,49.0,apac
dev-4,2024-03-18T12:00:00,22.3,49.2,apac
dev-4,2024-03-18T14:00:00,22.7,49.4,apac
dev-4,2024-03-18T16:00:00,23.1,49.6,apac
dev-4,2024-03-18T18:00:00,23.5,49.8,apac
dev-4,2024-03-18T20:00:00,23.9,50.0,apac
dev-4,2024-03-18T22:00:00,24.3,50.2,apac
dev-4,2024-03-19T00:00:00,19.95,48.0,apac
dev-4,2024-03-19T02:00:00,20.35,48.2,apac
dev-4,2024-03-19T04:00:00,20.75,48.4,apac
dev-4,2024-03-19T06:00:00,21.15,48.6,apac
dev-4,2024-03-19T08:00:00,21.55,48.8,apac
dev-4,2024-03-19T10:00:00,21.95,49.0,apac
dev-4,2024-03-19T12:00:00,22.35,49.2,apac
dev-4,2024-03-19T14:00:00,22.75,49.4,apac
dev-4,2024-03-19T16:00:00,23.15,49.6,apac
dev-4,2024-03-19T18:00:00,23.55,49.8,apac
dev-4,2024-03-19T20:00:00,23.95,50.0,apac
dev-4,2024-03-19T22:00:00,24.35,50.2,apac
dev-4,2024-03-20T00:00:00,20.0,48.0,apac
dev-4,2024-03-20T02:00:00,20.4,48.2,apac
dev-4,2024-03-20T04:00:00,20.8,48.4,apac
dev-4,2024-03-20T06:00:00,21.2,48.6,apac
dev-4,2024-03-20T08:00:00,21.6,48.8,apac
dev-4,2024-03-20T10:00:00,22.0,49.0,apac
dev-4,2024-03-20T12:00:00,22.4,49.2,apac
dev-4,2024-03-20T14:00:00,22.8,49.4,apac
dev-4,2024-03-20T16:00:00,23.2,49.6,apac
dev-4,2024-03-20T18:00:00,23.6,49.8,apac
dev-4,2024-03-20T20:00:00,24.0,50.0,apac
dev-4,2024-03-20T22:00:00,24.4,50.2,apac
dev-4,2024-03-21T00:00:00,20.05,48.0,apac
dev-4,2024-03-21T02:00:00,20.45,48.2,apac
dev-4,2024-03-21T04:00:00,20.85,48.4,apac
dev-4,2024-03-21T06:00:00,21.25,48.6,apac
dev-4,2024-03-21T08:00:00,21.65,48.8,apac
dev-4,2024-03-21T10:00:00,22.05,49.0,apac
dev-4,2024-03-21T12:00:00,22.45,49.2,apac
dev-4,2024-03-21T14:00:00,22.85,49.4,apac
dev-4,2024-03-21T16:00:00,23.25,49.6,apac
dev-4,2024-03-21T18:00:00,23.65,49.8,apac
dev-4,2024-03-21T20:00:00,24.05,50.0,apac
dev-4,2024-03-21T22:00:00,24.45,50.2,apac
dev-4,2024-03-22T00:00:00,20.1,48.0,apac
dev-4,2024-03-22T02:00:00,20.5,48.2,apac
dev-4,2024-03-22T04:00:00,20.9,48.4,apac
dev-4,2024-03-22T06:00:00,21.3,48.6,apac
dev-4,2024-03-22T08:00:00,21.7,48.8,apac
dev-4,2024-03-22T10:00:00,22.1,49.0,apac
dev-4,2024-03-22T12:00:00,22.5,49.2,apac
dev-4,2024-03-22T14:00:00,22.9,49.4,apac
dev-4,2024-03-22T16:00:00,23.3,49.6,apac
dev-4,2024-03-22T18:00:00,23.7,49.8,apac
dev-4,2024-03-22T20:00:00,24.1,50.0,apac
dev-4,2024-03-22T22:00:00,24.5,50.2,apac
dev-4,2024-03-23T00:00:00,20.15,48.0,apac
dev-4,2024-03-23T02:00:00,20.55,48.2,apac
dev-4,2024-03-23T04:00:00,20.95,48.4,apac
dev-4,2024-03-23T06:00:00,21.35,48.6,apac
dev-4,2024-03-23T08:00:00,21.75,48.8,apac
dev-4,2024-03-23T10:00:00,22.15,49.0,apac
dev-4,2024-03-23T12:00:00,22.55,49.2,apac
dev-4,2024-03-23T14:00:00,22.95,49.4,apac
dev-4,2024-03-23T16:00:00,23.35,49.6,apac
dev-4,2024-03-23T18:00:00,23.75,49.8,apac
dev-4,2024-03-23T20:00:00,24.15,50.0,apac
dev-4,2024-03-23T22:00:00,24.55,50.2,apac
dev-4,2024-03-24T00:00:00,20.2,48.0,apac
dev-4,2024-03-24T02:00:00,20.6,48.2,apac
dev-4,2024-03-24T04:00:00,21.0,48.4,apac
dev-4,2024-03-24T06:00:00,21.4,48.6,apac
dev-4,2024-03-24T08:00:00,21.8,48.8,apac
dev-4,2024-03-24T10:00:00,22.2,49.0,apac
dev-4,2024-03-24T12:00:00,22.6,49.2,apac
dev-4,2024-03-24T14:00:00,23.0,49.4,apac
dev-4,2024-03-24T16:00:00,23.4,49.6,apac
dev-4,2024-03-24T18:00:00,23.8,49.8,apac
dev-4,2024-03-24T20:00:00,24.2,50.0,apac
dev-4,2024-03-24T22:00:00,24.6,50.2,apac
dev-4,2024-03-25T00:00:00,20.25,48.0,apac
dev-4,2024-03-25T02:00:00,20.65,48.2,apac
dev-4,2024-03-25T04:00:00,21.05,48.4,apac
dev-4,2024-03-25T06:00:00,21.45,48.6,apac
dev-4,2024-03-25T08:00:00,21.85,48.8,apac
dev-4,2024-03-25T10:00:00,22.25,49.0,apac
dev-4,2024-03-25T12:00:00,22.65,49.2,apac
dev-4,2024-03-25T14:00:00,23.05,49.4,apac
dev-4,2024-03-25T16:00:00,23.45,49.6,apac
dev-4,2024-03-25T18:00:00,23.85,49.8,apac
dev-4,2024-03-25T20:00:00,24.25,50.0,apac
dev-4,2024-03-25T22:00:00,24.65,50.2,apac
dev-4,2024-03-26T00:00:00,20.3,48.0,apac
dev-4,2024-03-26T02:00:00,20.7,48.2,apac
dev-4,2024-03-26T04:00:00,21.1,48.4,apac
dev-4,2024-03-26T06:00:00,21.5,48.6,apac
dev-4,2024-03-26T08:00:00,21.9,48.8,apac
dev-4,2024-03-26T10:00:00,22.3,49.0,apac
dev-4,2024-03-26T12:00:00,22.7,49.2,apac
dev-4,2024-03-26T14:00:00,23.1,49.4,apac
dev-4,2024-03-26T16:00:00,23.5,49.6,apac
dev-4,2024-03-26T18:00:00,23.9,49.8,apac
dev-4,2024-03-26T20:00:00,24.3,50.0,apac
dev-4,2024-03-26T22:00:00,24.7,50.2,apac
dev-4,2024-03-27T00:00:00,20.35,48.0,apac
dev-4,2024-03-27T02:00:00,20.75,48.2,apac
dev-4,2024-03-27T04:00:00,21.15,48.4,apac
dev-4,2024-03-27T06:00:00,21.55,48.6,apac
dev-4,2024-03-27T08:00:00,21.95,48.8,apac
dev-4,2024-03-27T10:00:00,22.35,49.0,apac
dev-4,2024-03-27T12:00:00,22.75,49.2,apac
dev-4,2024-03-27T14:00:00,23.15,49.4,apac
dev-4,2024-03-27T16:00:00,23.55,49.6,apac
dev-4,2024-03-27T18:00:00,23.95,49.8,apac
dev-4,2024-03-27T20:00:00,24.35,50.0,apac
dev-4,2024-03-27T22:00:00,24.75,50.2,apac
dev-4,2024-03-28T00:00:00,20.4,48.0,apac
dev-4,2024-03-28T02:00:00,20.8,48.2,apac
dev-4,2024-03-28T04:00:00,21.2,48.4,apac
dev-4,2024-03-28T06:00:00,21.6,48.6,apac
dev-4,2024-03-28T08:00:00,22.0,48.8,apac
dev-4,2024-03-28T10:00:00,22.4,49.0,apac
dev-4,2024-03-28T12:00:00,22.8,49.2,apac
dev-4,2024-03-28T14:00:00,23.2,49.4,apac
dev-4,2024-03-28T16:00:00,23.6,49.6,apac
dev-4,2024-03-28T18:00:00,24.0,49.8,apac
dev-4,2024-03-28T20:00:00,24.4,50.0,apac
dev-4,2024-03-28T22:00:00,24.8,50.2,apac
dev-4,2024-03-29T00:00:00,20.45,48.0,apac
dev-4,2024-03-29T02:00:00,20.85,48.2,apac
dev-4,2024-03-29T04:00:00,21.25,48.4,apac
dev-4,2024-03-29T06:00:00,21.65,48.6,apac
